Time	Open	High	Low	Close	Volume
2014-01-03 00:00:00	1.64485	1.64737	1.6395	1.64171	104326	10
2014-01-05 00:00:00	1.64026	1.64159	1.63969	1.64106	2439	24
2014-01-06 00:00:00	1.64108	1.64337	1.6337	1.64128	96517	15
2014-01-07 00:00:00	1.64128	1.6438	1.6374	1.63992	80967	12
2014-01-08 00:00:00	1.63992	1.64719	1.63763	1.64444	88650	10
2014-01-09 00:00:00	1.64444	1.64972	1.6441	1.64765	85856	14
2014-01-10 00:00:00	1.64769	1.6517	1.63805	1.64785	91521	9
2014-01-12 00:00:00	1.64829	1.6494	1.64754	1.64938	2365	41
2014-01-13 00:00:00	1.6494	1.65076	1.63469	1.63886	84320	11
2014-01-14 00:00:00	1.63885	1.64642	1.63673	1.64325	85041	10
2014-01-15 00:00:00	1.64324	1.64375	1.63215	1.63606	89460	10
2014-01-16 00:00:00	1.63613	1.63831	1.63141	1.63463	84088	9
2014-01-17 00:00:00	1.63455	1.6458	1.6309	1.64206	81574	14
2014-01-19 00:00:00	1.64167	1.64211	1.64109	1.64173	2867	35
2014-01-20 00:00:00	1.64172	1.64519	1.63949	1.64257	52667	15
2014-01-21 00:00:00	1.64258	1.64854	1.63993	1.64736	78462	10
2014-01-22 00:00:00	1.64736	1.65872	1.64505	1.65616	87455	10
2014-01-23 00:00:00	1.65615	1.66428	1.65566	1.66316	106775	9
2014-01-24 00:00:00	1.66316	1.66679	1.64772	1.64772	107033	9
2014-01-26 00:00:00	1.65033	1.6506	1.64736	1.64919	3830	24
2014-01-27 00:00:00	1.64921	1.65883	1.64788	1.65731	87213	10
2014-01-28 00:00:00	1.65734	1.66253	1.65357	1.65671	82449	11
2014-01-29 00:00:00	1.65671	1.66065	1.65253	1.65573	94729	10
2014-01-30 00:00:00	1.65573	1.6564	1.64448	1.64962	97887	12
2014-01-31 00:00:00	1.6496	1.64976	1.64272	1.64352	102353	11
2014-02-02 00:00:00	1.64186	1.64405	1.64179	1.64368	2616	75
2014-02-03 00:00:00	1.64367	1.64374	1.62902	1.63081	102870	7
2014-02-04 00:00:00	1.6308	1.63444	1.62566	1.63291	92754	10
2014-02-05 00:00:00	1.6329	1.63408	1.62522	1.63231	93026	13
2014-02-06 00:00:00	1.63234	1.63485	1.62724	1.63201	87153	12
2014-02-07 00:00:00	1.632	1.6418	1.62997	1.64077	85950	12
2014-02-09 00:00:00	1.63965	1.64146	1.63965	1.64079	2674	48
2014-02-10 00:00:00	1.64077	1.64272	1.63827	1.64045	65119	7
2014-02-11 00:00:00	1.64045	1.64872	1.63922	1.64469	83527	11
2014-02-12 00:00:00	1.64465	1.66182	1.64255	1.66086	108468	11
2014-02-13 00:00:00	1.66086	1.66732	1.65999	1.66553	103199	9
2014-02-14 00:00:00	1.66553	1.67554	1.66441	1.67476	83624	10
2014-02-16 00:00:00	1.67687	1.67687	1.67467	1.67629	2796	16
2014-02-17 00:00:00	1.67629	1.68223	1.66956	1.67185	80008	10
2014-02-18 00:00:00	1.67183	1.67413	1.66551	1.66819	95132	10
2014-02-19 00:00:00	1.66818	1.67339	1.66367	1.66761	88064	12
2014-02-20 00:00:00	1.6676	1.66999	1.6625	1.66611	85495	10
2014-02-21 00:00:00	1.66609	1.67249	1.66112	1.6615	82371	11
2014-02-23 00:00:00	1.66269	1.66346	1.66261	1.66309	1914	27
2014-02-24 00:00:00	1.6631	1.66786	1.65834	1.66548	72938	10
2014-02-25 00:00:00	1.66548	1.6727	1.66421	1.66749	88014	11
2014-02-26 00:00:00	1.66749	1.67015	1.66216	1.66659	83889	12
2014-02-27 00:00:00	1.66657	1.66987	1.66163	1.66904	86828	9
2014-02-28 00:00:00	1.66903	1.6769	1.6676	1.674	96088	10
2014-03-02 00:00:00	1.67124	1.67457	1.67076	1.67339	6052	61
2014-03-03 00:00:00	1.67339	1.67511	1.6653	1.66647	86226	9
2014-03-04 00:00:00	1.66647	1.67163	1.6641	1.66645	76806	7
2014-03-05 00:00:00	1.66645	1.67416	1.66564	1.67132	77470	14
2014-03-06 00:00:00	1.67131	1.67774	1.66853	1.67409	89242	13
2014-03-07 00:00:00	1.67409	1.67857	1.67066	1.67135	75896	8
2014-03-09 00:00:00	1.67268	1.67323	1.67166	1.67302	2661	39
2014-03-10 00:00:00	1.67297	1.67413	1.6622	1.66374	67219	11
2014-03-11 00:00:00	1.66374	1.6653	1.65962	1.66198	68945	11
2014-03-12 00:00:00	1.66192	1.66356	1.65685	1.66174	77368	10
2014-03-13 00:00:00	1.66174	1.67175	1.66066	1.66213	92819	11
2014-03-14 00:00:00	1.66212	1.66502	1.65872	1.66502	79800	9
2014-03-16 00:00:00	1.66382	1.66476	1.66294	1.66406	3693	62
2014-03-17 00:00:00	1.66405	1.66657	1.66046	1.66388	57735	10
2014-03-18 00:00:00	1.66388	1.66476	1.65457	1.65952	79763	10
2014-03-19 00:00:00	1.65951	1.66542	1.65079	1.65319	95482	11
2014-03-20 00:00:00	1.65322	1.65681	1.648	1.6507	80139	9
2014-03-21 00:00:00	1.65065	1.65201	1.64754	1.6484	60305	8
2014-03-23 00:00:00	1.64567	1.64966	1.64567	1.6493	4030	41
2014-03-24 00:00:00	1.6493	1.65359	1.64655	1.64966	67794	8
2014-03-25 00:00:00	1.64967	1.65493	1.64811	1.65321	83253	10
2014-03-26 00:00:00	1.65322	1.65968	1.65093	1.65775	85617	11
2014-03-27 00:00:00	1.65775	1.66467	1.65551	1.66069	97707	7
2014-03-28 00:00:00	1.66072	1.66511	1.65988	1.66372	76912	11
2014-03-30 00:00:00	1.66538	1.66557	1.66388	1.66463	5260	32
2014-03-31 00:00:00	1.66461	1.66837	1.66114	1.6664	79833	12
2014-04-01 00:00:00	1.6664	1.66744	1.66183	1.66296	65411	11
2014-04-02 00:00:00	1.66296	1.66638	1.66204	1.66259	58109	10
2014-04-03 00:00:00	1.66259	1.66605	1.65701	1.6597	80928	11
2014-04-04 00:00:00	1.65972	1.66055	1.65539	1.65671	61684	12
2014-04-06 00:00:00	1.65675	1.65823	1.65675	1.65788	2893	148
2014-04-07 00:00:00	1.65787	1.66237	1.65653	1.66078	55056	10
2014-04-08 00:00:00	1.6608	1.67541	1.66064	1.67472	79245	11
2014-04-09 00:00:00	1.6747	1.68013	1.67241	1.67991	70394	9
2014-04-10 00:00:00	1.6799	1.682	1.67543	1.67764	75716	10
2014-04-11 00:00:00	1.67765	1.6787	1.67171	1.67295	71565	10
2014-04-13 00:00:00	1.67181	1.67392	1.67181	1.67281	4522	44
2014-04-14 00:00:00	1.67283	1.67436	1.66964	1.67261	65619	11
2014-04-15 00:00:00	1.67261	1.67488	1.66583	1.67237	75257	10
2014-04-16 00:00:00	1.67236	1.68177	1.67198	1.68026	76555	10
2014-04-17 00:00:00	1.68022	1.68418	1.67749	1.67821	71163	9
2014-04-18 00:00:00	1.67821	1.68035	1.67741	1.67905	30959	22
2014-04-20 00:00:00	1.67882	1.68023	1.6783	1.67841	4492	147
2014-04-21 00:00:00	1.67838	1.68185	1.67837	1.67898	31442	13
2014-04-22 00:00:00	1.67899	1.68392	1.67857	1.68217	60114	7
2014-04-23 00:00:00	1.68217	1.68355	1.67626	1.67828	72382	11
2014-04-24 00:00:00	1.67824	1.68119	1.67652	1.68076	66018	11
2014-04-25 00:00:00	1.68076	1.68316	1.67897	1.67959	56020	12
2014-04-27 00:00:00	1.68014	1.68065	1.67945	1.68039	2560	72
2014-04-28 00:00:00	1.68041	1.68576	1.67773	1.68085	72441	10
2014-04-29 00:00:00	1.68084	1.68466	1.67924	1.68241	65011	11
2014-04-30 00:00:00	1.6824	1.69008	1.6806	1.68743	77698	8
2014-05-01 00:00:00	1.68746	1.69196	1.68714	1.6894	53796	10
2014-05-02 00:00:00	1.68945	1.68949	1.68221	1.68688	73162	12
2014-05-04 00:00:00	1.68745	1.68852	1.6873	1.68782	1476	61
2014-05-05 00:00:00	1.68782	1.6883	1.68531	1.68671	47292	11
2014-05-06 00:00:00	1.68672	1.69961	1.6866	1.69749	71212	13
2014-05-07 00:00:00	1.69748	1.69859	1.69509	1.69538	65178	12
2014-05-08 00:00:00	1.69538	1.69743	1.69237	1.69335	92093	10
2014-05-09 00:00:00	1.69335	1.69382	1.68321	1.68455	69528	11
2014-05-11 00:00:00	1.6838	1.68601	1.6838	1.68587	3144	112
2014-05-12 00:00:00	1.68587	1.69029	1.68473	1.6872	56841	11
2014-05-13 00:00:00	1.68718	1.68829	1.68187	1.68308	82517	10
2014-05-14 00:00:00	1.68308	1.68741	1.67534	1.67678	92642	10
2014-05-15 00:00:00	1.6768	1.68058	1.6732	1.67929	95343	10
2014-05-16 00:00:00	1.67927	1.68403	1.67831	1.68072	63911	12
2014-05-18 00:00:00	1.68147	1.68255	1.68127	1.68233	3458	17
2014-05-19 00:00:00	1.68232	1.68447	1.68052	1.68141	77691	10
2014-05-20 00:00:00	1.68141	1.68639	1.68021	1.68368	76763	11
2014-05-21 00:00:00	1.68371	1.69207	1.68316	1.68965	98507	10
2014-05-22 00:00:00	1.68965	1.69173	1.68514	1.68665	82043	9
2014-05-23 00:00:00	1.68661	1.6875	1.68128	1.68299	72725	9
2014-05-25 00:00:00	1.68308	1.68434	1.68185	1.68326	3084	110
2014-05-26 00:00:00	1.68326	1.68528	1.68262	1.68435	46749	8
2014-05-27 00:00:00	1.68435	1.6882	1.67825	1.68098	89128	10
2014-05-28 00:00:00	1.68099	1.68154	1.66976	1.67128	90602	7
2014-05-29 00:00:00	1.67128	1.67406	1.66928	1.67222	83056	10
2014-05-30 00:00:00	1.67223	1.67773	1.67165	1.67526	80284	9
2014-06-01 00:00:00	1.67634	1.67676	1.67501	1.67551	3867	26
2014-06-02 00:00:00	1.6755	1.67612	1.67241	1.67426	84211	9
2014-06-03 00:00:00	1.67425	1.6782	1.67305	1.67395	86761	10
2014-06-04 00:00:00	1.67395	1.67686	1.66986	1.67387	92559	8
2014-06-05 00:00:00	1.67387	1.68248	1.67225	1.68066	124275	11
2014-06-06 00:00:00	1.68066	1.68451	1.67807	1.67987	94907	10
2014-06-08 00:00:00	1.68041	1.68115	1.68	1.68064	5534	46
2014-06-09 00:00:00	1.68063	1.6832	1.67837	1.6802	81362	12
2014-06-10 00:00:00	1.6802	1.68172	1.67425	1.67473	97975	12
2014-06-11 00:00:00	1.67473	1.68108	1.67379	1.67898	99732	10
2014-06-12 00:00:00	1.67898	1.69582	1.67898	1.69549	122344	9
2014-06-13 00:00:00	1.69549	1.69919	1.69392	1.69632	121487	10
2014-06-15 00:00:00	1.69717	1.69777	1.69682	1.69766	6554	15
2014-06-16 00:00:00	1.69766	1.70105	1.69592	1.69767	95361	13
2014-06-17 00:00:00	1.69767	1.69891	1.69375	1.69602	98629	12
2014-06-18 00:00:00	1.69602	1.70018	1.69204	1.69972	110582	12
2014-06-19 00:00:00	1.69972	1.70625	1.69843	1.70382	101528	12
2014-06-20 00:00:00	1.70382	1.70603	1.70029	1.70113	79468	12
2014-06-22 00:00:00	1.70106	1.70232	1.70106	1.70202	4242	78
2014-06-23 00:00:00	1.70202	1.70493	1.70018	1.70237	88719	13
2014-06-24 00:00:00	1.70237	1.70317	1.69655	1.69799	84198	11
2014-06-25 00:00:00	1.69801	1.70043	1.69522	1.69812	89773	12
2014-06-26 00:00:00	1.69812	1.70397	1.6971	1.7022	90380	10
2014-06-27 00:00:00	1.7022	1.70509	1.70067	1.70325	67137	10
2014-06-29 00:00:00	1.70262	1.70394	1.70244	1.70351	3784	123
2014-06-30 00:00:00	1.70351	1.71149	1.70084	1.71078	91519	14
2014-07-01 00:00:00	1.71079	1.71657	1.70959	1.71462	94145	9
2014-07-02 00:00:00	1.71462	1.71769	1.71401	1.71605	91804	10
2014-07-03 00:00:00	1.71605	1.71637	1.70989	1.7151	98729	11
2014-07-04 00:00:00	1.71512	1.71791	1.71311	1.71577	63542	12
2014-07-06 00:00:00	1.71675	1.71678	1.71489	1.71529	6706	15
2014-07-07 00:00:00	1.71529	1.71561	1.71081	1.71321	78587	11
2014-07-08 00:00:00	1.71321	1.71475	1.70851	1.71368	83063	12
2014-07-09 00:00:00	1.71368	1.71609	1.70942	1.71566	98249	12
2014-07-10 00:00:00	1.71566	1.71675	1.71047	1.71291	94761	13
2014-07-11 00:00:00	1.71291	1.71505	1.70936	1.70996	80162	12
2014-07-13 00:00:00	1.71205	1.71238	1.71081	1.71214	5882	15
2014-07-14 00:00:00	1.71211	1.71437	1.70697	1.70871	83374	12
2014-07-15 00:00:00	1.7087	1.7191	1.70592	1.71428	109000	12
2014-07-16 00:00:00	1.71425	1.71508	1.71124	1.71379	86005	11
2014-07-17 00:00:00	1.71381	1.71437	1.70838	1.70915	98891	7
2014-07-18 00:00:00	1.70915	1.71173	1.70361	1.70842	91631	14
2014-07-20 00:00:00	1.70858	1.70919	1.7077	1.70884	6143	46
2014-07-21 00:00:00	1.70883	1.70992	1.70556	1.70679	96700	11
2014-07-22 00:00:00	1.7068	1.70829	1.70413	1.7063	103880	10
2014-07-23 00:00:00	1.70631	1.70952	1.7024	1.70388	108511	9
2014-07-24 00:00:00	1.70388	1.70533	1.69662	1.69895	110008	10
2014-07-25 00:00:00	1.69895	1.6998	1.6961	1.69738	98501	11
2014-07-27 00:00:00	1.69778	1.6982	1.69738	1.69808	5556	13
2014-07-28 00:00:00	1.69808	1.70006	1.69724	1.69823	101251	10
2014-07-29 00:00:00	1.69823	1.69946	1.69333	1.6946	117431	13
2014-07-30 00:00:00	1.6946	1.69548	1.68893	1.69083	127896	12
2014-07-31 00:00:00	1.69083	1.69263	1.68569	1.68908	136542	10
2014-08-01 00:00:00	1.68908	1.68911	1.6814	1.68225	150358	10
2014-08-03 00:00:00	1.68319	1.68337	1.68163	1.68248	6746	31
2014-08-04 00:00:00	1.68248	1.68665	1.68136	1.68658	88944	11
2014-08-05 00:00:00	1.68657	1.68882	1.68449	1.68766	97200	10
2014-08-06 00:00:00	1.68766	1.6883	1.68213	1.6853	105337	12
2014-08-07 00:00:00	1.6853	1.68637	1.68231	1.68265	119695	11
2014-08-08 00:00:00	1.68269	1.68312	1.67664	1.6773	122849	11
2014-08-10 00:00:00	1.67774	1.67802	1.67702	1.6776	5219	41
2014-08-11 00:00:00	1.6776	1.67958	1.67702	1.67809	80089	10
2014-08-12 00:00:00	1.67809	1.68154	1.67569	1.68047	96953	11
2014-08-13 00:00:00	1.68046	1.68434	1.66851	1.66875	126061	13
2014-08-14 00:00:00	1.66875	1.66968	1.66572	1.66851	90340	12
2014-08-15 00:00:00	1.6685	1.67015	1.66764	1.66888	92054	13
2014-08-17 00:00:00	1.6732	1.6732	1.67131	1.67179	5715	28
2014-08-18 00:00:00	1.67178	1.67373	1.67122	1.6722	73255	12
2014-08-19 00:00:00	1.67218	1.67255	1.66109	1.66196	99217	13
2014-08-20 00:00:00	1.66195	1.66786	1.65896	1.6599	99623	11
2014-08-21 00:00:00	1.6599	1.66011	1.65638	1.65782	78499	11
2014-08-22 00:00:00	1.65779	1.65972	1.65611	1.65669	82982	10
2014-08-24 00:00:00	1.65405	1.65543	1.65355	1.65481	8696	67
2014-08-25 00:00:00	1.6548	1.65981	1.6546	1.65686	81544	13
2014-08-26 00:00:00	1.65686	1.6595	1.65385	1.6546	86382	13
2014-08-27 00:00:00	1.6546	1.66052	1.65363	1.65747	109459	11
2014-08-28 00:00:00	1.65747	1.66132	1.65669	1.65879	122624	12
2014-08-29 00:00:00	1.65878	1.66133	1.65626	1.65958	124736	15
2014-08-31 00:00:00	1.65916	1.65954	1.65855	1.65905	5351	23
2014-09-01 00:00:00	1.65905	1.66435	1.65893	1.66135	88703	14
2014-09-02 00:00:00	1.66135	1.66136	1.64646	1.64673	123406	12
2014-09-03 00:00:00	1.64673	1.64972	1.64395	1.6459	122357	13
2014-09-04 00:00:00	1.64589	1.64652	1.62865	1.6292	148321	14
2014-09-05 00:00:00	1.6292	1.63401	1.62806	1.63241	131986	12
2014-09-07 00:00:00	1.61687	1.62231	1.61615	1.62131	11394	76
2014-09-08 00:00:00	1.62131	1.62323	1.60913	1.6092	200727	13
2014-09-09 00:00:00	1.6092	1.61565	1.60591	1.6122	187409	13
2014-09-10 00:00:00	1.6122	1.623	1.60518	1.61976	218055	13
2014-09-11 00:00:00	1.61976	1.62765	1.61854	1.62478	185024	13
2014-09-12 00:00:00	1.62477	1.62714	1.62044	1.62627	177811	12
2014-09-14 00:00:00	1.62754	1.62783	1.6253	1.6258	6708	28
2014-09-15 00:00:00	1.6258	1.62678	1.62203	1.62247	177880	14
2014-09-16 00:00:00	1.62248	1.63111	1.61618	1.6264	187355	13
2014-09-17 00:00:00	1.62642	1.63578	1.62461	1.62658	207022	14
2014-09-18 00:00:00	1.62658	1.64591	1.62507	1.64246	231617	15
2014-09-19 00:00:00	1.64247	1.65239	1.62829	1.62855	281119	22
2014-09-21 00:00:00	1.63057	1.63346	1.62876	1.63085	5823	28
2014-09-22 00:00:00	1.63085	1.63708	1.6308	1.63682	154496	16
2014-09-23 00:00:00	1.63682	1.64152	1.63025	1.63939	175387	12
2014-09-24 00:00:00	1.63935	1.64129	1.63148	1.6325	148624	12
2014-09-25 00:00:00	1.63248	1.63413	1.62758	1.633	194542	16
2014-09-26 00:00:00	1.633	1.63321	1.62375	1.62387	114096	15
2014-09-28 00:00:00	1.62304	1.62495	1.62132	1.62386	7492	77
2014-09-29 00:00:00	1.62386	1.6274	1.62138	1.62406	184892	14
2014-09-30 00:00:00	1.62406	1.62866	1.61664	1.62138	184458	14
2014-10-01 00:00:00	1.62139	1.62514	1.61613	1.61876	187100	16
2014-10-02 00:00:00	1.61875	1.62496	1.61122	1.61564	222956	14
2014-10-03 00:00:00	1.61562	1.61562	1.59516	1.59675	166734	12
2014-10-05 00:00:00	1.59563	1.59754	1.59535	1.59618	4287	66
2014-10-06 00:00:00	1.59618	1.60986	1.59594	1.60726	131685	11
2014-10-07 00:00:00	1.60726	1.61284	1.60255	1.60856	189610	14
2014-10-08 00:00:00	1.60856	1.6181	1.60316	1.61612	195234	14
2014-10-09 00:00:00	1.61611	1.62264	1.6104	1.61205	180909	17
2014-10-10 00:00:00	1.61206	1.61349	1.60083	1.60722	139860	16
2014-10-12 00:00:00	1.60727	1.60941	1.6062	1.60911	9066	25
2014-10-13 00:00:00	1.60908	1.6126	1.60505	1.60636	147214	13
2014-10-14 00:00:00	1.60636	1.60794	1.58825	1.58889	169391	10
2014-10-15 00:00:00	1.5889	1.6069	1.58747	1.59876	281927	16
2014-10-16 00:00:00	1.59876	1.61094	1.5941	1.6095	261169	17
2014-10-17 00:00:00	1.60951	1.61255	1.6029	1.60912	175577	14
2014-10-19 00:00:00	1.61029	1.61045	1.60825	1.60896	8344	59
2014-10-20 00:00:00	1.60895	1.6179	1.60797	1.61546	155691	15
2014-10-21 00:00:00	1.61545	1.61842	1.6106	1.61119	168107	15
2014-10-22 00:00:00	1.61117	1.61305	1.6011	1.60428	178210	16
2014-10-23 00:00:00	1.60428	1.60598	1.59944	1.60249	183838	16
2014-10-24 00:00:00	1.6025	1.60983	1.60163	1.60855	166617	13
2014-10-26 00:00:00	1.60779	1.61025	1.60751	1.60894	8148	59
2014-10-27 00:00:00	1.60896	1.61467	1.60857	1.61231	157742	16
2014-10-28 00:00:00	1.61231	1.6182	1.60878	1.61398	175751	16
2014-10-29 00:00:00	1.61398	1.61613	1.6002	1.60021	157740	14
2014-10-30 00:00:00	1.60021	1.60382	1.59513	1.59978	209534	14
2014-10-31 00:00:00	1.59979	1.60109	1.59415	1.59904	228960	16
2014-11-02 00:00:00	1.59619	1.59833	1.59619	1.59705	10237	53
2014-11-03 00:00:00	1.59705	1.60217	1.59262	1.59745	192701	16
2014-11-04 00:00:00	1.59745	1.60157	1.59649	1.60039	182120	14
2014-11-05 00:00:00	1.60039	1.60212	1.58683	1.59627	228709	15
2014-11-06 00:00:00	1.59631	1.60014	1.58238	1.584	276692	14
2014-11-07 00:00:00	1.58396	1.5886	1.579	1.5866	212206	13
2014-11-09 00:00:00	1.58829	1.5889	1.58701	1.58809	11140	34
2014-11-10 00:00:00	1.58807	1.5917	1.58395	1.58492	171095	15
2014-11-11 00:00:00	1.58493	1.59441	1.58348	1.59248	171625	16
2014-11-12 00:00:00	1.59247	1.59402	1.5759	1.57688	231814	12
2014-11-13 00:00:00	1.57688	1.57808	1.56935	1.57003	165791	13
2014-11-14 00:00:00	1.57003	1.57069	1.55923	1.56649	208151	16
2014-11-16 00:00:00	1.568	1.56858	1.56627	1.5664	8662	89
2014-11-17 00:00:00	1.56642	1.57352	1.56194	1.56377	176828	17
2014-11-18 00:00:00	1.56377	1.56784	1.56196	1.56268	183770	15
2014-11-19 00:00:00	1.56268	1.572	1.55897	1.56721	201076	16
2014-11-20 00:00:00	1.56721	1.57368	1.56316	1.5692	216968	12
2014-11-21 00:00:00	1.5692	1.57132	1.56258	1.56457	215152	15
2014-11-23 00:00:00	1.56353	1.56545	1.56353	1.56442	9031	37
2014-11-24 00:00:00	1.56443	1.57145	1.56281	1.56975	176516	13
2014-11-25 00:00:00	1.56975	1.57355	1.56482	1.57195	195922	14
2014-11-26 00:00:00	1.57194	1.58056	1.56788	1.57874	192843	15
2014-11-27 00:00:00	1.57875	1.58252	1.57164	1.57252	160125	12
2014-11-28 00:00:00	1.57252	1.5728	1.56139	1.56399	169019	18
2014-11-30 00:00:00	1.56482	1.56482	1.56021	1.56112	8411	74
2014-12-01 00:00:00	1.56111	1.57636	1.55848	1.5734	236105	13
2014-12-02 00:00:00	1.57338	1.57423	1.56315	1.5646	217215	14
2014-12-03 00:00:00	1.56459	1.57192	1.56191	1.56909	236506	13
2014-12-04 00:00:00	1.56909	1.57254	1.56428	1.56779	288363	16
2014-12-05 00:00:00	1.56779	1.56949	1.55683	1.55768	249394	13
2014-12-07 00:00:00	1.55709	1.55776	1.55609	1.55654	10595	42
2014-12-08 00:00:00	1.55654	1.56791	1.55412	1.56501	215761	17
2014-12-09 00:00:00	1.56504	1.57165	1.56256	1.56834	296525	15
2014-12-10 00:00:00	1.56834	1.57518	1.5647	1.57478	233380	13
2014-12-11 00:00:00	1.57479	1.57565	1.56519	1.57178	303419	24
2014-12-12 00:00:00	1.57178	1.57462	1.56945	1.57145	258355	14
2014-12-14 00:00:00	1.57221	1.57359	1.57084	1.57226	16463	93
2014-12-15 00:00:00	1.57226	1.57468	1.5601	1.56419	228441	21
2014-12-16 00:00:00	1.56418	1.57853	1.56105	1.5742	287503	16
2014-12-17 00:00:00	1.57419	1.57426	1.55417	1.5572	275153	18
2014-12-18 00:00:00	1.5572	1.56773	1.55487	1.56665	269696	17
2014-12-19 00:00:00	1.56665	1.56821	1.56051	1.5617	216196	17
2014-12-21 00:00:00	1.56238	1.56284	1.56184	1.56272	7620	77
2014-12-22 00:00:00	1.56273	1.5665	1.55727	1.55773	162278	14
2014-12-23 00:00:00	1.55772	1.5608	1.54858	1.55199	154340	21
2014-12-24 00:00:00	1.55199	1.55678	1.55036	1.55528	99886	18
2014-12-25 00:00:00	1.55528	1.55683	1.55296	1.55568	14203	38
2014-12-26 00:00:00	1.55568	1.55667	1.5537	1.55512	89613	39
2014-12-28 00:00:00	1.55586	1.5569	1.55471	1.55511	7642	70
2014-12-29 00:00:00	1.55518	1.55855	1.55046	1.55135	136939	15
2014-12-30 00:00:00	1.55135	1.55735	1.55007	1.55647	147745	14
2014-12-31 00:00:00	1.55647	1.56203	1.55491	1.55711	140446	17
2015-01-01 00:00:00	1.55783	1.55871	1.55682	1.55786	9086	88
2015-01-02 00:00:00	1.55786	1.55821	1.53252	1.53252	205659	19
2015-01-04 00:00:00	1.53002	1.53003	1.51535	1.52844	12370	143
2015-01-05 00:00:00	1.52833	1.53193	1.5203	1.52569	202956	18
2015-01-06 00:00:00	1.52569	1.52739	1.51082	1.51341	218414	11
2015-01-07 00:00:00	1.51341	1.5155	1.5055	1.51049	234499	14
2015-01-08 00:00:00	1.51045	1.51176	1.50342	1.50851	189326	11
2015-01-09 00:00:00	1.50851	1.51755	1.50833	1.51554	199914	10
2015-01-11 00:00:00	1.51766	1.51933	1.51658	1.51889	6646	30
2015-01-12 00:00:00	1.51883	1.51892	1.50985	1.51699	206964	15
2015-01-13 00:00:00	1.51698	1.51916	1.50773	1.51672	207167	12
2015-01-14 00:00:00	1.51672	1.52689	1.51449	1.52335	256141	12
2015-01-15 00:00:00	1.52335	1.52666	1.51499	1.51793	302271	12
2015-01-16 00:00:00	1.51793	1.52344	1.50752	1.5137	190688	22
2015-01-18 00:00:00	1.5127	1.51454	1.51136	1.51404	5411	138
2015-01-19 00:00:00	1.51409	1.5179	1.50829	1.50887	134314	14
2015-01-20 00:00:00	1.50889	1.51995	1.50572	1.51445	184350	12
2015-01-21 00:00:00	1.51446	1.5179	1.50761	1.51428	261233	9
2015-01-22 00:00:00	1.51428	1.52122	1.4972	1.5006	291337	16
2015-01-23 00:00:00	1.50061	1.50356	1.49511	1.49855	294083	14
2015-01-25 00:00:00	1.50076	1.5018	1.49865	1.49921	13480	82
2015-01-26 00:00:00	1.4992	1.5103	1.4992	1.50851	212964	22
2015-01-27 00:00:00	1.50851	1.52235	1.50593	1.51883	254755	14
2015-01-28 00:00:00	1.51883	1.52185	1.51306	1.51393	225311	14
2015-01-29 00:00:00	1.51394	1.51622	1.50181	1.5077	241432	14
2015-01-30 00:00:00	1.50769	1.50959	1.49887	1.50594	219735	16
2015-02-01 00:00:00	1.50898	1.50969	1.50754	1.50836	8268	54
2015-02-02 00:00:00	1.50836	1.50878	1.50054	1.5026	217965	14
2015-02-03 00:00:00	1.5026	1.51975	1.49883	1.51406	240724	14
2015-02-04 00:00:00	1.51406	1.52506	1.51391	1.5178	237816	14
2015-02-05 00:00:00	1.5178	1.53431	1.51678	1.53186	231359	14
2015-02-06 00:00:00	1.53187	1.53521	1.52113	1.52363	219707	13
2015-02-08 00:00:00	1.52252	1.525	1.52194	1.52389	15174	78
2015-02-09 00:00:00	1.52389	1.52671	1.52004	1.52139	257123	15
2015-02-10 00:00:00	1.52139	1.52758	1.51961	1.52581	232493	8
2015-02-11 00:00:00	1.52579	1.52994	1.52188	1.52426	206726	15
2015-02-12 00:00:00	1.52426	1.54146	1.52088	1.53895	305359	11
2015-02-13 00:00:00	1.53895	1.5422	1.53708	1.53837	220841	14
2015-02-15 00:00:00	1.54225	1.54245	1.53927	1.54013	10375	82
2015-02-16 00:00:00	1.54013	1.54405	1.53391	1.5353	193992	17
2015-02-17 00:00:00	1.5353	1.54021	1.5316	1.53521	193825	17
2015-02-18 00:00:00	1.5352	1.54794	1.53415	1.54344	254244	10
2015-02-19 00:00:00	1.54341	1.54653	1.54038	1.5418	213442	16
2015-02-20 00:00:00	1.54183	1.54338	1.53434	1.53917	265208	13
2015-02-22 00:00:00	1.53955	1.5397	1.53852	1.53869	6233	52
2015-02-23 00:00:00	1.53863	1.54744	1.53323	1.54513	208338	14
2015-02-24 00:00:00	1.54513	1.54738	1.54016	1.54558	202683	13
2015-02-25 00:00:00	1.5456	1.55384	1.54526	1.55263	206170	13
2015-02-26 00:00:00	1.55264	1.55519	1.53938	1.54135	257262	13
2015-02-27 00:00:00	1.54137	1.54587	1.53841	1.54319	228665	15
2015-03-01 00:00:00	1.54165	1.5428	1.54036	1.54045	8346	79
2015-03-02 00:00:00	1.54046	1.54207	1.53513	1.53577	185733	12
2015-03-03 00:00:00	1.53577	1.53975	1.53443	1.53662	185830	8
2015-03-04 00:00:00	1.53662	1.53715	1.52517	1.5262	205863	13
2015-03-05 00:00:00	1.52619	1.52692	1.5215	1.52462	220916	9
2015-03-06 00:00:00	1.52462	1.52518	1.50317	1.50332	236206	11
2015-03-08 00:00:00	1.50337	1.50638	1.50304	1.5057	10785	97
